Time,HV Battery SOC (%),HV Battery Power (kW),HV Battery Current (A),G-Force (1),Vehicle Speed (km/hr) (km/hr)
00:00:04.1368,69.9999999821765,6.15368186900598e-06,1.80990643206058e-05,-0.000103790535493601,-0.00286552538009824
00:00:04.1778,69.9999999820587,6.28964156180931e-06,1.84989457700274e-05,-0.000101730320590833,-0.00301401752761073
00:00:04.2394,69.9999999818763,6.48778338714781e-06,1.90817158445524e-05,-9.86796709744602e-05,-0.00323228301007831
00:00:04.3394,69.9999999815685,6.80598325609761e-06,2.00175978120518e-05,-9.40524328604391e-05,-0.00357280833042853
00:00:04.4394,69.9999999812464,7.11032290925331e-06,2.09127144389803e-05,-8.96567042389122e-05,-0.00389734417317784
00:00:04.5000,69.9999999810447,7.28743239496922e-06,2.14336246910859e-05,-8.70963291908011e-05,-0.00408627369445606
00:00:04.5002,69.9999999810439,7.29593803285308e-06,2.14586412730973e-05,-8.71916722669678e-05,-0.004086941551643
00:00:04.5004,69.9999999810432,7.31084696162756e-06,2.15024910636105e-05,-8.73716728522409e-05,-0.00408761078757037
00:00:04.5006,69.9999999810425,7.33095150263235e-06,2.15616220665657e-05,-8.76201234507524e-05,-0.00408828192654094
00:00:04.5009,69.9999999810415,7.36090356199242e-06,2.16497163588012e-05,-8.7993615591106e-05,-0.00408912961461825
00:00:04.5013,69.9999999810399,7.42455498403639e-06,2.18369264236364e-05,-8.87931700729494e-05,-0.00409061437207513
00:00:04.5024,69.9999999810362,7.59984833822413e-06,2.23524951124239e-05,-9.09959112344894e-05,-0.00409403930883956
00:00:04.5033,69.9999999810331,7.75611315998021e-06,2.28120975293536e-05,-9.29470597709854e-05,-0.00409680869838201
00:00:04.5041,69.99999998103,7.91413437164009e-06,2.32768657989415e-05,-9.49009198505761e-05,-0.00409963628999995
00:00:04.5050,69.9999999810269,8.06911131868058e-06,2.37326803490605e-05,-9.67965843732105e-05,-0.00410252171892349
00:00:04.5062,69.9999999810221,8.28947470065096e-06,2.43808079430911e-05,-9.94561558402627e-05,-0.00410688027028977
00:00:04.5084,69.9999999810136,8.64730231999891e-06,2.54332421176439e-05,-0.000103685229676396,-0.00411469083752079
00:00:04.5123,69.9999999809978,9.20791571378123e-06,2.7082105040533e-05,-0.000110087298007383,-0.00412914024559582
00:00:04.5186,69.9999999809698,9.96358618373952e-06,2.93046652462927e-05,-0.000118265075919935,-0.00415451296160278
00:00:04.5292,69.9999999809189,1.08724835123374e-05,3.19778926833454e-05,-0.00012728613008953,-0.00420022858505154
00:00:04.5498,69.9999999808113,1.18693235365411e-05,3.49097751074738e-05,-0.000135509448185484,-0.00429511859249339
00:00:04.5753,69.999999980669,1.23410833210085e-05,3.62973038853192e-05,-0.00013715364901328,-0.00441733140950016
00:00:04.6009,69.9999999805222,1.25148884837445e-05,3.6808495540425e-05,-0.000135635618284969,-0.0045402708004339
00:00:04.6346,69.9999999803255,1.27056540812686e-05,3.73695708272605e-05,-0.000133294242479958,-0.00470030689288549
00:00:04.6876,69.9999999800096,1.30195927304055e-05,3.82929197953102e-05,-0.000129893975547863,-0.00494688375605536
00:00:04.7876,69.9999999793933,1.36031746003729e-05,4.00093370599202e-05,-0.000123840315185101,-0.00539517751078073
00:00:04.8876,69.9999999787507,1.4157171510261e-05,4.16387397360617e-05,-0.000118047048460784,-0.00582244213283771
00:00:04.9876,69.9999999780832,1.4683224188722e-05,4.3185953496241e-05,-0.000112506811510774,-0.00622964250171255
00:00:05.0000,69.999999977999,1.47463240843089e-05,4.33715414244381e-05,-0.000111839944426924,-0.00627858382683596
00:00:05.0000,69.9999999779985,1.4734277161644e-05,4.3336109298953e-05,-0.00011172014542408,-0.00627892051088489
00:00:05.0001,69.9999999779979,1.47107547972231e-05,4.32669258741857e-05,-0.000111494692176494,-0.0062792565154994
00:00:05.0002,69.9999999779973,1.4676753164366e-05,4.31669210716647e-05,-0.000111172382901121,-0.00627959154879051
00:00:05.0003,69.9999999779967,1.46358272717006e-05,4.30465507991193e-05,-0.000110785788912335,-0.00627992578591673
00:00:05.0004,69.9999999779957,1.45407817558087e-05,4.27670051641434e-05,-0.000109890621662676,-0.00628052998578209
00:00:05.0007,69.9999999779937,1.42983532404842e-05,4.20539801190713e-05,-0.000107606979883922,-0.00628164903502741
00:00:05.0011,69.9999999779914,1.390444785761e-05,4.08954348753236e-05,-0.000103873098883281,-0.00628301276471344
00:00:05.0015,69.999999977989,1.34421223946159e-05,3.95356541018115e-05,-9.94409283805331e-05,-0.00628432419825839
00:00:05.0018,69.9999999779868,1.29398505787651e-05,3.80583840551915e-05,-9.45572898188958e-05,-0.00628557588146718
00:00:05.0022,69.9999999779847,1.2417718092392e-05,3.65227002717412e-05,-8.93990025193712e-05,-0.00628676296855808
00:00:05.0026,69.9999999779826,1.18890981445035e-05,3.4967935719128e-05,-8.40863924199775e-05,-0.00628788258684075
00:00:05.0029,69.9999999779807,1.13627066622291e-05,3.34197254771443e-05,-7.8700380192193e-05,-0.00628893321605398
00:00:05.0034,69.9999999779781,1.06618184386858e-05,3.13582895255465e-05,-7.13703770014196e-05,-0.00629024840370197
00:00:05.0041,69.9999999779752,9.81386214234415e-06,2.88643004186593e-05,-6.22401821137507e-05,-0.0062917193298413
00:00:05.0047,69.9999999779725,9.00817430519705e-06,2.64946303094031e-05,-5.32729985318066e-05,-0.0062929912255517
00:00:05.0055,69.9999999779693,8.04846550131881e-06,2.367195735682e-05,-4.21765380635322e-05,-0.00629432958618247
00:00:05.0065,69.9999999779658,6.92024702118194e-06,2.03536677093586e-05,-2.84724401781487e-05,-0.00629560560991036
00:00:05.0078,69.9999999779619,5.62268553251216e-06,1.65373103897416e-05,-1.16644174214426e-05,-0.00629654965786484
00:00:05.0096,69.9999999779579,4.14350450611711e-06,1.2186777959168e-05,9.21322063451476e-06,-0.00629663757613929
00:00:05.0122,69.9999999779539,2.44835238410877e-06,7.20103642384932e-06,3.6226700183474e-05,-0.00629461239140308
00:00:05.0163,69.9999999779509,5.22729487812195e-07,1.53743967003587e-06,7.33795814393837e-05,-0.00628668315290966
00:00:05.0243,69.9999999779518,-1.42282260297545e-06,-4.1847723616925e-06,0.000127287689514632,-0.00625878463903741
00:00:05.0357,69.9999999779603,-2.27207425015587e-06,-6.68257132398786e-06,0.000174851035310455,-0.00619923311633295
00:00:05.0471,69.9999999779723,-2.35093539432015e-06,-6.91451586564751e-06,0.000200218050419576,-0.00612450818933638
00:00:05.0586,69.9999999779845,-2.24812191363465e-06,-6.61212327539604e-06,0.00021325262816875,-0.00604157778573892
00:00:05.0724,69.9999999779985,-2.09090307392597e-06,-6.14971492331168e-06,0.000220815894748164,-0.00593601332996005
00:00:05.0901,69.999999978015,-1.90778286818305e-06,-5.61112608289132e-06,0.000224129224620484,-0.00579709764702522
00:00:05.1131,69.9999999780343,-1.70447850528283e-06,-5.01317207436126e-06,0.000223951902091913,-0.00561503759806411
00:00:05.1434,69.9999999780566,-1.46639143736308e-06,-4.31291599224435e-06,0.000221291807761957,-0.00537735188926843
00:00:05.1848,69.9999999780818,-1.15671965363438e-06,-3.40211662833642e-06,0.000216872564031964,-0.00505664840528862
00:00:05.2470,69.9999999781086,-7.04266581648182e-07,-2.07137229896524e-06,0.000210403581864121,-0.00458755032328375
00:00:05.3470,69.999999978125,-1.60136311155883e-09,-4.7098915045848e-09,0.000200532839285062,-0.00386163366895554
00:00:05.4470,69.9999999781098,6.6859096785345e-07,1.96644402309838e-06,0.00019113987602622,-0.00316979369193999
00:00:05.5000,69.9999999780892,1.01050926236918e-06,2.97208606579172e-06,0.000186346474999231,-0.00281685481525266
00:00:05.5001,69.9999999780891,1.01533054565103e-06,2.98626631073832e-06,0.000186456555584916,-0.00281593715724992
00:00:05.5002,69.9999999780891,1.02359304869149e-06,3.01056779026908e-06,0.000186673335799711,-0.00281501843234932
00:00:05.5004,69.999999978089,1.03487517860262e-06,3.04375052530182e-06,0.000186982914926174,-0.00281409818383502
00:00:05.5005,69.9999999780889,1.04813057469005e-06,3.0827369843825e-06,0.000187352067200578,-0.00281317669287527
00:00:05.5008,69.9999999780888,1.0775726899873e-06,3.1693314411391e-06,0.0001881826135068,-0.00281150957911925
00:00:05.5013,69.9999999780885,1.16549524514019e-06,3.42792719158878e-06,0.000190666041366868,-0.00280769569321405
00:00:05.5019,69.9999999780882,1.27577609680049e-06,3.7522826376485e-06,0.000193725935174346,-0.00280382656446918
00:00:05.5025,69.9999999780878,1.40017707527233e-06,4.11816786844804e-06,0.000197080426946745,-0.0027998935822911
00:00:05.5030,69.9999999780874,1.53296961373146e-06,4.50873415803371e-06,0.000200546773632511,-0.0027958923404846
00:00:05.5036,69.999999978087,1.67067900158344e-06,4.91376176936306e-06,0.0002040234583559,-0.00279182137217648
00:00:05.5043,69.9999999780864,1.84764958037795e-06,5.43426347169985e-06,0.00020832872338964,-0.00278660537387265
00:00:05.5053,69.9999999780855,2.08963448942749e-06,6.14598379243381e-06,0.000213949600247769,-0.002779409374684
00:00:05.5066,69.9999999780842,2.41220099208998e-06,7.09470880026465e-06,0.00022102482094406,-0.00276959466162887
00:00:05.5082,69.9999999780822,2.83212105792373e-06,8.32976781742273e-06,0.000229628103086791,-0.00275630029603719
00:00:05.5105,69.9999999780788,3.39662230533051e-06,9.99006560391327e-06,0.000240297412675247,-0.00273729494695431
00:00:05.5140,69.9999999780727,4.22373721459751e-06,1.24227565135221e-05,0.000254437679956224,-0.00270658728949342
00:00:05.5205,69.999999978058,5.58935334605815e-06,1.64392745472299e-05,0.000274769879360242,-0.00264618414092944
00:00:05.5350,69.9999999780133,7.9110320291153e-06,2.32677412621038e-05,0.000302614544896422,-0.00249964081638127
00:00:05.5495,69.9999999779564,9.26273695069288e-06,2.72433439726261e-05,0.000314171426909051,-0.0023427480895185
00:00:05.5640,69.999999977892,1.00486835626325e-05,2.95549516548015e-05,0.00031785598117719,-0.00218144264360071
00:00:05.5824,69.9999999778034,1.07081527162708e-05,3.14945668125611e-05,0.000318155573144902,-0.0019740230376226
00:00:05.6075,69.9999999776757,1.13598669546161e-05,3.34113733959298e-05,0.000315667181862201,-0.00169381150954315
00:00:05.6426,69.9999999774849,1.2128949050994e-05,3.56733795617471e-05,0.000310655132243921,-0.00130547871946347
00:00:05.6937,69.9999999771858,1.31810210477929e-05,3.87677089640968e-05,0.000303024807503247,-0.00075212103065158
00:00:05.7652,69.9999999767261,1.4618442453307e-05,4.29954189803148e-05,0.000292741719972563,-5.82510571760708e-16
00:00:05.7652,69.9999999767261,1.4618841625891e-05,4.29965930173264e-05,0.000292741702345609,5.28580322822206e-18
00:00:05.8167,69.9999999763537,1.56141738608907e-05,4.59240407673257e-05,0.000285654953168153,0.000519707464088149
00:00:05.8682,69.9999999759582,1.65851456689634e-05,4.87798402028336e-05,0.00027873719181587,0.00102682907181466
00:00:05.9197,69.99999997554,1.75325265553926e-05,5.1566254574684e-05,0.000271986247397591,0.00152166832222543
00:00:05.9712,69.9999999751063,1.84636669090643e-05,5.43049026737184e-05,0.000265350686546029,0.0020080358766431
00:00:06.0000,69.999999974857,1.89747558209061e-05,5.5808105355606e-05,0.000261708475204648,0.00227499755172696
00:00:06.0000,69.9999999748566,1.89689677681161e-05,5.57910816709296e-05,0.000261644719659074,0.00227543790391918
00:00:06.0001,69.9999999748561,1.89511247968076e-05,5.57386023435519e-05,0.000261472063131211,0.00227600596996912
00:00:06.0001,69.9999999748555,1.89235584497899e-05,5.56575248523232e-05,0.00026121458020673,0.00227657347661969
00:00:06.0002,69.999999974855,1.88894622084082e-05,5.5557241789436e-05,0.000260899958212858,0.00227714051720756
00:00:06.0003,69.9999999748539,1.88019119570337e-05,5.52997410500991e-05,0.000260102068966899,0.00227822766129229
00:00:06.0005,69.9999999748521,1.85782562231834e-05,5.46419300681863e-05,0.000258081379239429,0.00228016196012697
00:00:06.0008,69.9999999748493,1.80986911546682e-05,5.32314445725535e-05,0.000253745437243286,0.0022831135650329
00:00:06.0011,69.9999999748472,1.76197339340202e-05,5.18227468647652e-05,0.000249377935087913,0.00228545553442123
00:00:06.0014,69.9999999748451,1.70872740962004e-05,5.02566885182365e-05,0.000244464030250913,0.00228775455859188
00:00:06.0016,69.999999974843,1.65203515623841e-05,4.85892693011296e-05,0.000239156016393362,0.00229000610719908
00:00:06.0019,69.999999974841,1.59330789861936e-05,4.68619970182166e-05,0.000233567748292579,0.00229220698928489
00:00:06.0022,69.9999999748387,1.52061971474463e-05,4.4724109257195e-05,0.000226514725360854,0.00229481481872547
00:00:06.0025,69.9999999748365,1.44777741333074e-05,4.25816886273746e-05,0.000219283878798217,0.00229734176792575
00:00:06.0029,69.9999999748339,1.35917284798345e-05,3.99756719995132e-05,0.000210249201260736,0.00230034444289546
00:00:06.0033,69.9999999748315,1.27288606507138e-05,3.74378254432758e-05,0.00020117471621644,0.00230322064219612
00:00:06.0038,69.9999999748287,1.16950212788805e-05,3.43971214084721e-05,0.000189903051484092,0.00230663422333971
00:00:06.0044,69.9999999748256,1.05259472345545e-05,3.09586683369251e-05,0.000176562930574956,0.00231047393908424
00:00:06.0050,69.9999999748229,9.4385902363983e-06,2.77605595188185e-05,0.000163500898945243,0.00231403720052576
00:00:06.0058,69.9999999748197,8.1453620524826e-06,2.39569472131841e-05,0.000146988586390053,0.00231827269426233
00:00:06.0068,69.9999999748163,6.65888452554037e-06,1.95849544868834e-05,0.000126379020534182,0.00232312510335322
00:00:06.0081,69.9999999748128,5.03952176024165e-06,1.48221228242401e-05,0.000101266346321129,0.0023283350917204
00:00:06.0098,69.9999999748094,3.34401131604804e-06,9.83532740014129e-06,7.05085097593148e-05,0.00233352977263455
00:00:06.0122,69.9999999748066,1.63925503453775e-06,4.82133833687573e-06,3.11764834267889e-05,0.00233791207225898
00:00:06.0161,69.9999999748047,1.53948118854784e-07,4.52788584867011e-07,-2.26656026105522e-05,0.00233862782615109
00:00:06.0234,69.9999999748039,-2.29449062975802e-07,-6.74850185222947e-07,-0.000101386868667678,0.00232319498386278
00:00:06.0332,69.9999999748006,1.21873180207917e-06,3.58450530023284e-06,-0.000169790620955207,0.0022777323060042
00:00:06.0430,69.9999999747913,2.92907598221193e-06,8.61492935944685e-06,-0.00021028119054003,0.00221298974816653
00:00:06.0528,69.9999999747753,4.29059185618795e-06,1.26193878123175e-05,-0.000233857592168034,0.0021367371518272
00:00:06.0625,69.9999999747539,5.26708130075534e-06,1.54914155904569e-05,-0.000247422122152646,0.00205384856077338
00:00:06.0759,69.999999974719,6.17264120853281e-06,1.815482708392e-05,-0.000257276449351617,0.00193537314383922
00:00:06.0936,69.9999999746659,6.90033419124364e-06,2.02951005624813e-05,-0.000262143277059804,0.00177357475873709
00:00:06.1157,69.9999999745929,7.43320759017323e-06,2.18623752652154e-05,-0.000262368328611655,0.00156926033194852
00:00:06.1432,69.9999999744955,7.88813431951528e-06,2.32003950573979e-05,-0.000259667332974176,0.00131581624886686
00:00:06.1797,69.9999999743579,8.41140200081236e-06,2.47394176494481e-05,-0.000255134411915684,0.000984183182600228
00:00:06.2336,69.9999999741384,9.16370487987348e-06,2.69520731760985e-05,-0.00024850797541215,0.000504098868070427
00:00:06.2918,69.999999973881,9.96311877037606e-06,2.93032905011061e-05,-0.000241677940278368,4.71409410530803e-16
00:00:06.2918,69.999999973881,9.96362389412475e-06,2.93047761591904e-05,-0.000241677923046776,-1.3902605873169e-17
00:00:06.3514,69.9999999735847,1.07450130349251e-05,3.16029795144857e-05,-0.000234944512609269,-0.000494251567262862
00:00:06.4110,69.9999999732674,1.15044694651186e-05,3.38366748974076e-05,-0.000228396814188711,-0.000974728774910394
00:00:06.4706,69.9999999729298,1.22427180989794e-05,3.6007994408763e-05,-0.00022203112507819,-0.00144181451499548
00:00:06.5000,69.9999999727587,1.26024472180596e-05,3.70660212295871e-05,-0.000218929193284989,-0.00166941631084065
00:00:06.5000,69.9999999727585,1.26081488128255e-05,3.70827906259573e-05,-0.000218983375460878,-0.00166964047452635
00:00:06.5000,69.9999999727583,1.26239893754668e-05,3.71293805160789e-05,-0.00021914405149026,-0.00166992886567611
00:00:06.5001,69.9999999727581,1.26480346384922e-05,3.72001018779182e-05,-0.000219392302337888,-0.00167021758352125
00:00:06.5001,69.9999999727578,1.26777134252353e-05,3.72873924271626e-05,-0.000219700439940242,-0.00167050657733933
00:00:06.5002,69.9999999727574,1.27545565294482e-05,3.75134015572006e-05,-0.000220502398781434,-0.00167106355512588
00:00:06.5003,69.9999999727567,1.29411503358288e-05,3.80622068700846e-05,-0.000222452329241437,-0.00167200113453893
00:00:06.5005,69.9999999727553,1.35074447115277e-05,3.97277785633167e-05,-0.000228314072532133,-0.0016739071834486
00:00:06.5007,69.9999999727541,1.40870209871341e-05,4.14324146680415e-05,-0.000234202572270519,-0.00167536731061963
00:00:06.5009,69.9999999727529,1.47817683003213e-05,4.3475789118592e-05,-0.000241111948635348,-0.00167686755609709
00:00:06.5011,69.9999999727517,1.5579266894421e-05,4.58213732188852e-05,-0.000248852063098864,-0.00167841391770023
00:00:06.5012,69.9999999727503,1.64695679109275e-05,4.84399056203751e-05,-0.000257267164132159,-0.00168001118841088
00:00:06.5014,69.9999999727489,1.74444225910817e-05,5.13071252678874e-05,-0.000266228425499748,-0.0016816632329154
00:00:06.5016,69.9999999727471,1.87486062280725e-05,5.51429594943308e-05,-0.000277838242170659,-0.00168377600750649
00:00:06.5019,69.9999999727451,2.01593122520988e-05,5.92920948591141e-05,-0.000289953842266273,-0.00168598080588557
00:00:06.5021,69.999999972743,2.16669260241808e-05,6.37262530122963e-05,-0.000302444364319178,-0.00168828103644144
00:00:06.5024,69.99999997274,2.37036271552318e-05,6.97165504565641e-05,-0.000318649514986135,-0.00169133944210946
00:00:06.5026,69.9999999727368,2.58681518783876e-05,7.60827996423166e-05,-0.000335126657916881,-0.00169455863956989
00:00:06.5030,69.9999999727326,2.86372740232694e-05,8.42272765390276e-05,-0.000355230827099106,-0.00169866962342872
00:00:06.5033,69.9999999727278,3.15557669721434e-05,9.28110793298334e-05,-0.000375390763802625,-0.00170302020084983
00:00:06.5037,69.9999999727215,3.52872027891439e-05,0.000103785890556305,-0.000399847522355497,-0.00170864253468987
00:00:06.5041,69.9999999727144,3.91912416196954e-05,0.000115268357704986,-0.000424079484097866,-0.0017146178223423
00:00:06.5046,69.9999999727043,4.43659714023166e-05,0.000130488151183284,-0.000454393469975603,-0.00172271121070782
00:00:06.5053,69.9999999726903,5.09496756903947e-05,0.00014985198732469,-0.000490483767073647,-0.00173331585758391
